model_id,body_part,color,min,max,mean,median,std_dev,vertex_count
00136,overall,NA,2.524321926339211e-08,0.1635525894770405,0.026753586453526365,0.016911842693735395,0.030266041309076588,NA
00136,Head,"1.0,0.0,0.0",5.542014188897792e-06,0.1572922617181496,0.044178460364775164,0.027053090833722496,0.04212627378546074,NA
00136,Top-Half Clothes,"1.0,1.0,0.0",3.876002427389062e-07,0.06776657126033392,0.01795317985551942,0.015050791473996081,0.013623969959831256,NA
00136,Bottom-Half Clothes,"1.0,0.0,1.0",2.524321926339211e-08,0.11193999790488561,0.020831034869516294,0.014916185539699317,0.019319629547532722,NA
00136,Shoes,"0.0,0.0,1.0",4.66980462196857e-06,0.1635525894770405,0.06638828405009946,0.059437466110128484,0.04286229727102176,NA
00136,Hair,"0.0,1.0,0.0",2.8073118223402554e-06,0.038598829417484305,0.012561068980514942,0.012116627206054725,0.008452126190018854,NA
00136,Hands,"1.0,0.5,0.0",1.165352154952013e-05,0.03543336930147233,0.012879740556620787,0.011393590397032537,0.008769480677550467,NA
00137,overall,NA,6.829460183397268e-08,0.13105491559116372,0.022812825050943102,0.01678085770293733,0.02036828090548371,NA
00137,Head,"1.0,0.0,0.0",1.1102219961240219e-06,0.1108925983464628,0.028848561447684253,0.02228438392887594,0.023506136083665006,NA
00137,Top-Half Clothes,"1.0,1.0,0.0",6.829460183397268e-08,0.07688095129274286,0.017405811077091164,0.013525582034660253,0.013972225538445533,NA
00137,Shoes,"0.0,0.0,1.0",7.937748304645317e-05,0.13105491559116372,0.04191867148184247,0.03313035302268674,0.03244747330309832,NA
00137,Bottom-Half Clothes,"1.0,0.0,1.0",3.5126115974276463e-06,0.0430707799351473,0.01153448591752315,0.010907964321782518,0.007511338321606338,NA
00137,Legs,"0.0,0.8,0.8",9.734090594094072e-06,0.06123536080840653,0.013140964660941138,0.010594474427380571,0.01029428917758694,NA
00137,Hair,"0.0,1.0,0.0",1.89037471019949e-05,0.08583170880632071,0.03318975525683505,0.02900794446747978,0.021317025400508883,NA
00137,Hands,"1.0,0.5,0.0",9.662213922070906e-06,0.06218968643228552,0.022950174758551486,0.018720859737962316,0.015996468730686837,NA
00147,overall,NA,3.070968162892003e-08,0.1277180670688868,0.026710528085504632,0.021468481166815774,0.02153136917094865,NA
00147,Head,"1.0,0.0,0.0",6.370181530560087e-06,0.1277180670688868,0.029712414443663154,0.022598547820206292,0.025835167473469228,NA
00147,Shoes,"0.0,0.0,1.0",3.070968162892003e-08,0.10886876345326114,0.023008238713639415,0.015500255557214456,0.02211835627961147,NA
00147,Bottom-Half Clothes,"1.0,0.0,1.0",2.5332473603932157e-07,0.07245197168599105,0.021196512702788366,0.016779395307174868,0.016578781752739184,NA
00147,Top-Half Clothes,"1.0,1.0,0.0",1.073523710546262e-06,0.07874603832096436,0.021926456498406965,0.0190240823822452,0.015667328828917096,NA
00147,Hair,"0.0,1.0,0.0",9.689731771298669e-06,0.07566380096764767,0.036261838311917476,0.03617699465220171,0.021335745330109138,NA
00147,Legs,"0.0,0.8,0.8",6.1825578080599176e-06,0.07219754051728507,0.019213613714162518,0.014940935682974645,0.015801048449697683,NA
00147,Hands,"1.0,0.5,0.0",2.921233227765301e-05,0.0849209148820917,0.038086207029509725,0.03845726497804371,0.021800298764903466,NA
00148,overall,NA,8.845151015360211e-07,0.1324515232917266,0.02446123608368648,0.020178449874349948,0.01909098142846852,NA
00148,Top-Half Clothes,"1.0,1.0,0.0",8.845151015360211e-07,0.09259633567871167,0.02600362244190993,0.02213666445610382,0.01861303862402068,NA
00148,Shoes,"0.0,0.0,1.0",5.5381336672166095e-05,0.1324515232917266,0.040574285023267306,0.03243619892985574,0.032589189980371726,NA
00148,Legs,"0.0,0.8,0.8",9.270678492173496e-06,0.057729759263839955,0.019718017801380296,0.017578698268690775,0.013061837856803888,NA
00148,Head,"1.0,0.0,0.0",8.138401881832948e-06,0.09140743966623814,0.022565788951687687,0.01782506723283215,0.017884263296447746,NA
00148,Hair,"0.0,1.0,0.0",3.081391417364992e-05,0.06212542031490316,0.021709416626796377,0.0207862963205791,0.014949561833725571,NA
00148,Hands,"1.0,0.5,0.0",5.24756151536905e-06,0.048809942399159416,0.01573587970616974,0.01622438783760683,0.00878803491272168,NA
00149,overall,NA,1.2452140202427467e-06,0.1838196839865269,0.03004792345333949,0.018576892081058227,0.03481762902160958,NA
00149,Head,"1.0,0.0,0.0",2.5495471491981567e-06,0.1838196839865269,0.052230684598638256,0.03316887110091067,0.04848598918145793,NA
00149,Top-Half Clothes,"1.0,1.0,0.0",1.4796137101787887e-06,0.06636200567752211,0.01639062920824364,0.014680805656379782,0.011769564296739433,NA
00149,Bottom-Half Clothes,"1.0,0.0,1.0",1.2452140202427467e-06,0.08377894971265194,0.021892512925664437,0.019663604381156333,0.01606227597183595,NA
00149,Shoes,"0.0,0.0,1.0",2.01135509224226e-05,0.14298543072335462,0.05443456426635217,0.04424894633676664,0.04129864239245774,NA
00149,Legs,"0.0,0.8,0.8",5.987869165168253e-06,0.07627318111812084,0.01682602517506155,0.013497559842541718,0.01290901141360721,NA
00149,Hands,"1.0,0.5,0.0",2.7149905889491987e-06,0.02572053104461631,0.010828446335500695,0.010962111948000937,0.006314946518933684,NA
00149,Hair,"0.0,1.0,0.0",4.3349646101906e-06,0.05152404112569731,0.01871930734653312,0.016663581347739483,0.012430633396534479,NA
00151,overall,NA,8.632928857864173e-07,0.17332834873782696,0.026337196805046675,0.018232294413366202,0.027701663911160808,NA
00151,Head,"1.0,0.0,0.0",3.4910208860609477e-06,0.17332834873782696,0.03977316934718306,0.02334190638426214,0.04045162152144233,NA
00151,Shoes,"0.0,0.0,1.0",8.307484399354617e-06,0.135891128869995,0.043036654140631854,0.03363380110527209,0.035261331835119536,NA
00151,Bottom-Half Clothes,"1.0,0.0,1.0",1.3450654169101557e-06,0.07053288677358192,0.019073550603444518,0.01618848366104681,0.014561768311167782,NA
00151,Top-Half Clothes,"1.0,1.0,0.0",8.632928857864173e-07,0.08376392980810146,0.02032729168548158,0.015430863774491396,0.017675943900795067,NA
00151,Hair,"0.0,1.0,0.0",4.024850859749234e-05,0.056763349638281835,0.018620752371487196,0.016846944004659838,0.011796240040469806,NA
00151,Hands,"1.0,0.5,0.0",1.0419263068378155e-05,0.05099512191253746,0.016734541149766642,0.01716662939584875,0.009796116804741527,NA
00151,Legs,"0.0,0.8,0.8",0.0061904858845365385,0.040090006678829705,0.02183032848347796,0.021867634297118667,0.00844706589492587,NA
00152,overall,NA,7.654111327753505e-08,0.16449879337759213,0.028370445356978302,0.019850483060958758,0.027788840460264592,NA
00152,Head,"1.0,0.0,0.0",4.7148703817301526e-07,0.16449879337759213,0.04954139193885155,0.043130237100182545,0.03679881389895117,NA
00152,Shoes,"0.0,0.0,1.0",5.2917722721495234e-06,0.11786181058250315,0.042690797667730346,0.03523518340959736,0.030271866891671467,NA
00152,Legs,"0.0,0.8,0.8",1.5401826603841335e-05,0.046583065578272215,0.018639252277307915,0.01799687284942718,0.011618744962270847,NA
00152,Bottom-Half Clothes,"1.0,0.0,1.0",1.2568828184132152e-06,0.06621974958768052,0.021362116541305105,0.01797265487707954,0.015677555586935062,NA
00152,Top-Half Clothes,"1.0,1.0,0.0",4.861327367742503e-06,0.07551193828139555,0.018858861693722518,0.015468434793847971,0.015044066996688492,NA
00152,Hair,"0.0,1.0,0.0",3.912072584183353e-06,0.07572519753178839,0.020670469466781367,0.01775534646538841,0.0155459630959963,NA
00152,Hands,"1.0,0.5,0.0",7.654111327753505e-08,0.045311301390715125,0.00948680300411055,0.007479482714685208,0.00791072648989136,NA
00154,overall,NA,1.6987174000499406e-07,0.2650623845790572,0.04096853999623158,0.023854862445810258,0.051197285902537186,NA
00154,Head,"1.0,0.0,0.0",2.965049782389398e-06,0.2650623845790572,0.10030076800599469,0.043922565431591495,0.08861450440699319,NA
00154,Top-Half Clothes,"1.0,1.0,0.0",3.860541902041507e-06,0.13948731339009723,0.028671828484657453,0.021481924879481296,0.02582939009664735,NA
00154,Shoes,"0.0,0.0,1.0",2.12614802726251e-05,0.18114463324439614,0.06627413348579146,0.05576644431226432,0.05257466115741943,NA
00154,Bottom-Half Clothes,"1.0,0.0,1.0",1.6987174000499406e-07,0.10239055022807284,0.02284280168931087,0.02013443723023172,0.016390847662645355,NA
00154,Hair,"0.0,1.0,0.0",4.374336444337767e-05,0.05648760963691898,0.026206841190944966,0.02804968545197082,0.014189056119143702,NA
00154,Hands,"1.0,0.5,0.0",1.9995064248230414e-05,0.05643780150480598,0.026315333046660287,0.026708086743426115,0.01383350838083218,NA
00156,overall,NA,1.0367987848597194e-06,0.14367259337665017,0.022881813157422888,0.015136537563160565,0.024198675212998618,NA
00156,Head,"1.0,0.0,0.0",6.8992796596615185e-06,0.14367259337665017,0.037131723330820904,0.02837401754034058,0.0305462629736242,NA
00156,Top-Half Clothes,"1.0,1.0,0.0",1.0367987848597194e-06,0.047031591068585316,0.01595076917382899,0.014779736605127622,0.010380386432644639,NA
00156,Shoes,"0.0,0.0,1.0",3.329871223806289e-05,0.13371074504860245,0.04934081279133132,0.041173053874652935,0.035018536377514314,NA
00156,Bottom-Half Clothes,"1.0,0.0,1.0",2.0380229893193484e-06,0.08819566696139991,0.01949959048442193,0.014179570217965058,0.017011644621772216,NA
00156,Hands,"1.0,0.5,0.0",5.220495284260019e-06,0.0252559235554005,0.006703809437656284,0.005454000656044427,0.004900490277636391,NA
00156,Hair,"0.0,1.0,0.0",7.827037378034182e-06,0.050679181960297325,0.011745814533229147,0.009491017600893641,0.009364838532343406,NA
00160,overall,NA,1.4334157621591445e-07,0.16941855096171354,0.026578970294851033,0.01701517244714842,0.029066987991446924,NA
00160,Head,"1.0,0.0,0.0",5.256321189291928e-06,0.16941855096171354,0.0428726387965254,0.026531459814931133,0.04188900824547513,NA
00160,Top-Half Clothes,"1.0,1.0,0.0",1.4334157621591445e-07,0.07369023199909569,0.01607936113031464,0.011936949260885628,0.014029714553988408,NA
00160,Shoes,"0.0,0.0,1.0",2.805277875944307e-07,0.15069278301454594,0.0543556321275948,0.046748305789701926,0.036705037956456306,NA
00160,Bottom-Half Clothes,"1.0,0.0,1.0",1.3517991529667661e-05,0.0730131828976767,0.026021424779456123,0.023682106586958414,0.017482961493854664,NA
00160,Hair,"0.0,1.0,0.0",1.7129928778291826e-06,0.04586774155919647,0.012219678545355932,0.010870096331974183,0.008715359279267922,NA
00160,Hands,"1.0,0.5,0.0",6.087430999933373e-06,0.02773253187616512,0.010322632032418615,0.011047893792273465,0.005894738156850312,NA
00163,overall,NA,2.150032059457616e-06,0.19519898355061338,0.028029168686808978,0.014688228009931031,0.03659567994388616,NA
00163,Head,"1.0,0.0,0.0",4.911287963146598e-06,0.19519898355061338,0.057340723951041804,0.032290712427060456,0.05509301268726328,NA
00163,Legs,"0.0,0.8,0.8",3.3848400934948577e-05,0.04521531890776876,0.01489656374054312,0.012454890283183324,0.011068584146691682,NA
00163,Bottom-Half Clothes,"1.0,0.0,1.0",8.03756539345424e-06,0.06190893086378484,0.017367928730272854,0.014788016734160499,0.013444665731256867,NA
00163,Shoes,"0.0,0.0,1.0",1.4013840141060753e-05,0.13673347235143998,0.046950562224452666,0.035805462989551305,0.03693019292811067,NA
00163,Top-Half Clothes,"1.0,1.0,0.0",2.150032059457616e-06,0.06631748089352893,0.014467608520114542,0.01075126830607668,0.012644222837864746,NA
00163,Hair,"0.0,1.0,0.0",6.918499190247983e-06,0.0594386014854597,0.014312957142728866,0.010975897088604988,0.012572491888873006,NA
00163,Hands,"1.0,0.5,0.0",2.348997970355893e-06,0.03521714151473999,0.00843962649796131,0.007438811273355434,0.006096664094194345,NA
00167,overall,NA,5.6720675751116135e-08,0.23526196340443806,0.031514281331662605,0.01504751301508538,0.043612139096474684,NA
00167,Head,"1.0,0.0,0.0",5.6720675751116135e-08,0.23526196340443806,0.05908466829981593,0.027512624102465508,0.06421790888439755,NA
00167,Bottom-Half Clothes,"1.0,0.0,1.0",2.63692659115998e-06,0.10549057285316717,0.02538960391809716,0.018849012488963583,0.022781963691056648,NA
00167,Top-Half Clothes,"1.0,1.0,0.0",5.914437143539637e-06,0.056954644241947266,0.012562809071492398,0.010615422495747373,0.010291521564895767,NA
00167,Shoes,"0.0,0.0,1.0",2.3767273092631953e-07,0.15571156073016756,0.047116447435925274,0.039229071147638066,0.0370523234268548,NA
00167,Legs,"0.0,0.8,0.8",0.01551401595411011,0.07840020379355368,0.05414014545175118,0.0576144807438692,0.016268042876253108,NA
00167,Hands,"1.0,0.5,0.0",4.4421724827143776e-07,0.02705068053879378,0.007354533394998469,0.006172776207704686,0.0053302169124871766,NA
00167,Hair,"0.0,1.0,0.0",1.8694102572267453e-05,0.05118741517363832,0.011873599640287287,0.00928456317292379,0.009174824832580268,NA
00168,overall,NA,1.4947379553773765e-06,0.1506319411624472,0.021428984568126423,0.015526012850912173,0.02054799745511828,NA
00168,Shoes,"0.0,0.0,1.0",1.9813998328577912e-05,0.1506319411624472,0.05219230433895769,0.041857402132840414,0.04066849150467416,NA
00168,Bottom-Half Clothes,"1.0,0.0,1.0",2.0821990279745945e-06,0.07261204343628,0.01677249771670259,0.013967926839608116,0.013396568232072168,NA
00168,Head,"1.0,0.0,0.0",1.4947379553773765e-06,0.09975296408143403,0.02278897301649322,0.01731604636946741,0.018543000187128074,NA
00168,Top-Half Clothes,"1.0,1.0,0.0",2.1814271243124473e-06,0.05995681175877305,0.018764149886755996,0.01497233800205163,0.014227292490310859,NA
00168,Hair,"0.0,1.0,0.0",5.091147054309297e-06,0.052563451966712964,0.023024381828682338,0.022514696147333986,0.013473449086757194,NA
00168,Hands,"1.0,0.5,0.0",2.285767294791362e-06,0.03920591205046181,0.011443015816359602,0.010805389530259866,0.007056069181088525,NA
00169,overall,NA,8.924636402558469e-07,0.13040508712939353,0.024582214587898412,0.01935045329266765,0.020915461182076905,NA
00169,Head,"1.0,0.0,0.0",7.71468194832832e-06,0.13040508712939353,0.04247762255982735,0.03587978531743529,0.03593005084728717,NA
00169,Bottom-Half Clothes,"1.0,0.0,1.0",1.1581095894018698e-06,0.08402987036971073,0.023722240423034304,0.019445675244480543,0.01794829713496122,NA
00169,Shoes,"0.0,0.0,1.0",9.323861923304021e-06,0.11053380265908985,0.027402965184401717,0.020764482295704777,0.024663558949946665,NA
00169,Top-Half Clothes,"1.0,1.0,0.0",1.4977759364353225e-06,0.1067496635073782,0.024748515037399246,0.01899904824112965,0.021100217196770285,NA
00169,Hands,"1.0,0.5,0.0",1.1680875306681538e-05,0.0367234442504317,0.017491992515868398,0.017640231869122197,0.00807986921211159,NA
00169,Hair,"0.0,1.0,0.0",8.924636402558469e-07,0.04557380491222949,0.017958444594659614,0.0183351543696207,0.00872748390523796,NA
00170,overall,NA,1.2964704245371793e-06,0.1381722273575986,0.028718142942453583,0.02189023890595657,0.024783527391055906,NA
00170,Head,"1.0,0.0,0.0",1.2964704245371793e-06,0.1381722273575986,0.053568716971308154,0.040441533253819356,0.042152091243360924,NA
00170,Top-Half Clothes,"1.0,1.0,0.0",7.027774869256466e-06,0.0919982003363413,0.027202825130929136,0.023228745685668635,0.019713684608636116,NA
00170,Bottom-Half Clothes,"1.0,0.0,1.0",5.227311828578261e-06,0.07713692558308174,0.02452563749022038,0.022813120864168875,0.016156913976887996,NA
00170,Shoes,"0.0,0.0,1.0",5.080353470238313e-06,0.1160964552346113,0.028899563839068106,0.019204152646303957,0.027467142368051704,NA
00170,Legs,"0.0,0.8,0.8",2.2262013954527652e-05,0.0846470006147239,0.026223340826074346,0.020287675514368823,0.021156449023517116,NA
00170,Hair,"0.0,1.0,0.0",6.011542811748624e-06,0.06660843434123154,0.020447129484963814,0.01872448678250826,0.012250707851144314,NA
00170,Hands,"1.0,0.5,0.0",1.7683709316914236e-05,0.07104502119770033,0.0225411209991755,0.020304969734178342,0.014471493485164865,NA
00174,overall,NA,1.5013550732203383e-07,0.13795646042963547,0.02487684094753475,0.01917528551060473,0.02154514396459034,NA
00174,Head,"1.0,0.0,0.0",1.138263977369475e-06,0.10117851105066464,0.03481871487714094,0.025382798139390053,0.02706040191441019,NA
00174,Top-Half Clothes,"1.0,1.0,0.0",9.04061915038733e-07,0.0835066761801967,0.02495299741896464,0.020910982164745625,0.018286547104929,NA
00174,Shoes,"0.0,0.0,1.0",1.4481850007166948e-05,0.13795646042963547,0.04879496842557447,0.0428283904111872,0.03421064191478498,NA
00174,Bottom-Half Clothes,"1.0,0.0,1.0",1.7077115865556068e-07,0.06985549799609289,0.020495327427680586,0.0193201389702637,0.014096027077072448,NA
00174,Hair,"0.0,1.0,0.0",1.5013550732203383e-07,0.05468783444202467,0.01292035049307166,0.010367387077275688,0.010477009732065926,NA
00174,Hands,"1.0,0.5,0.0",3.112364747379929e-06,0.027107829924065022,0.010333752503690204,0.010343537079927002,0.0065411217752906,NA
00175,overall,NA,1.3028168851016465e-08,0.18993896708250904,0.024179279466880487,0.017774191181549864,0.023819149787178605,NA
00175,Head,"1.0,0.0,0.0",2.431989991283609e-06,0.08755089136823727,0.027242188267037178,0.023352244688904063,0.01925192915005342,NA
00175,Top-Half Clothes,"1.0,1.0,0.0",1.0172368173723756e-06,0.0813452649275125,0.01833763643201275,0.014981209522995032,0.014216736437423882,NA
00175,Bottom-Half Clothes,"1.0,0.0,1.0",6.565720250057214e-07,0.12338026391131564,0.022955231259934983,0.017955916394112804,0.01959437551480365,NA
00175,Shoes,"0.0,0.0,1.0",1.2230654092300474e-05,0.18993896708250904,0.07947395511795902,0.07418625446137998,0.04845155601008211,NA
00175,Hands,"1.0,0.5,0.0",1.3028168851016465e-08,0.0381885151243411,0.010506250073394853,0.008442518261633364,0.00843048850634576,NA
00175,Hair,"0.0,1.0,0.0",1.245216093656717e-06,0.05297052415957917,0.01640116388212542,0.015435633655956533,0.011968434441109073,NA
00176,overall,NA,9.496521431773102e-07,0.1878525264592997,0.034910516937887416,0.02567061173013293,0.0308976697770453,NA
00176,Head,"1.0,0.0,0.0",3.0184107972679913e-06,0.1478065056118292,0.05644187354402278,0.052656044624913315,0.033907974429683393,NA
00176,Bottom-Half Clothes,"1.0,0.0,1.0",1.3966339078672524e-06,0.09600432401544047,0.02549669736152031,0.022485377514819917,0.017786086622491686,NA
00176,Shoes,"0.0,0.0,1.0",1.4573708159730257e-05,0.1878525264592997,0.07305802249820102,0.0717446928018206,0.05065810769946402,NA
00176,Top-Half Clothes,"1.0,1.0,0.0",9.246266524018856e-06,0.1250695157504426,0.0326170112194156,0.025693354925669248,0.027364314456148328,NA
00176,Hair,"0.0,1.0,0.0",7.3466868209790265e-06,0.06576173748072214,0.017696174365292052,0.01361171244051976,0.013613784946798145,NA
00176,Hands,"1.0,0.5,0.0",9.496521431773102e-07,0.05376116993961546,0.013020705623969989,0.011186294374330849,0.00992081183638537,NA
00179,overall,NA,8.603972257408827e-08,0.13096975674696376,0.02422416576941522,0.017649852335404954,0.022829252813361293,NA
00179,Head,"1.0,0.0,0.0",4.0789737218820224e-07,0.13096975674696376,0.03585832242277364,0.026509727332842705,0.031196907384776172,NA
00179,Bottom-Half Clothes,"1.0,0.0,1.0",7.962022699996195e-07,0.0756086799114413,0.016984998479628085,0.01332997177209003,0.014014841027461047,NA
