model_id,body_part,color,min,max,mean,median,std_dev,vertex_count
00135,overall,NA,1.9275690654819807e-06,0.17269556942317596,0.02963982636484399,0.01722879713379938,0.03555711166776285,NA
00135,Head,"1.0,0.0,0.0",1.1894739236185193e-05,0.17269556942317596,0.05780051388151292,0.03027625340476358,0.05479159899163738,NA
00135,Top-Half Clothes,"1.0,1.0,0.0",2.4637033722330588e-06,0.08670610071522722,0.020286714324248594,0.015227826525187128,0.017225557310960073,NA
00135,Shoes,"0.0,0.0,1.0",4.1481051858140976e-05,0.12013488019017038,0.03725357056435239,0.027064769893567302,0.03120766173369121,NA
00135,Bottom-Half Clothes,"1.0,0.0,1.0",1.9275690654819807e-06,0.06947789432949394,0.01901312448149546,0.013407240839733107,0.016696120534278013,NA
00135,Legs,"0.0,0.8,0.8",5.745968071165235e-06,0.047801128192058985,0.015111249826349793,0.013666913472408483,0.01033067417430017,NA
00135,Hair,"0.0,1.0,0.0",1.2936771999050377e-05,0.0518334400200934,0.018464479231091693,0.017778061347159493,0.01162710337668218,NA
00135,Hands,"1.0,0.5,0.0",7.864085302030965e-06,0.030619695918534657,0.013501286902020446,0.01389722483463838,0.007061560502110424,NA
00136,overall,NA,1.8653907404359423e-06,0.17584515456332267,0.024147485269216576,0.017299267896368063,0.024869149344816807,NA
00136,Head,"1.0,0.0,0.0",1.8653907404359423e-06,0.10172187402495911,0.04118874075184598,0.03484640638239653,0.027830938680943277,NA
00136,Top-Half Clothes,"1.0,1.0,0.0",4.084678371981047e-06,0.07815100750540856,0.019453116802047456,0.01708030499456538,0.014291604527165954,NA
00136,Bottom-Half Clothes,"1.0,0.0,1.0",3.976024993027989e-06,0.14038151754697117,0.028631112085223117,0.02190979497184518,0.02510920667281188,NA
00136,Shoes,"0.0,0.0,1.0",8.6929196772134e-06,0.17584515456332267,0.07744031918510481,0.07718198476155118,0.04915717607280902,NA
00136,Hair,"0.0,1.0,0.0",3.2653562398981373e-06,0.03663146010524276,0.009594963848262434,0.008200022390477115,0.007359002314530286,NA
00136,Hands,"1.0,0.5,0.0",2.130393762526691e-06,0.03390412323531957,0.01077568723514044,0.00940248949488115,0.007809506633727763,NA
00137,overall,NA,4.412285552680714e-08,0.15740891788693484,0.028472492237026168,0.022102032529148663,0.02503956690029996,NA
00137,Head,"1.0,0.0,0.0",3.8615042812699006e-05,0.15740891788693484,0.0618199128866389,0.04488364660006779,0.0430940498638427,NA
00137,Top-Half Clothes,"1.0,1.0,0.0",4.412285552680714e-08,0.0974075318276046,0.024030775496180313,0.02105731288540195,0.018074640156173397,NA
00137,Shoes,"0.0,0.0,1.0",1.5828323603126065e-05,0.09988086348613301,0.027938428277989605,0.01743842454259632,0.025887996105912265,NA
00137,Legs,"0.0,0.8,0.8",1.392453093527476e-05,0.07757569628793905,0.018998823398326363,0.015160436448287282,0.016078062235519122,NA
00137,Bottom-Half Clothes,"1.0,0.0,1.0",2.9611407200897897e-05,0.050903360307730225,0.014382431498775022,0.010993990468146822,0.011560236120790353,NA
00137,Hair,"0.0,1.0,0.0",3.103303640581595e-05,0.11440546618053725,0.03845455879199995,0.032873517115268536,0.027474633774383334,NA
00137,Hands,"1.0,0.5,0.0",1.215781508795914e-06,0.07892258615351029,0.031527488736132266,0.0268731644756757,0.0219046359087021,NA
00140,overall,NA,1.9609562839392633e-06,0.18441489497133853,0.041174184534073774,0.025212921757904745,0.04290212644722201,NA
00140,Top-Half Clothes,"1.0,1.0,0.0",5.8255513822311635e-06,0.1623470243889721,0.03827500327679404,0.02490434644482137,0.03786370658514062,NA
00140,Head,"1.0,0.0,0.0",6.613803180391261e-05,0.18037159209453832,0.09774343400539927,0.11969468763953986,0.05871605278050339,NA
00140,Shoes,"0.0,0.0,1.0",4.70099540981662e-05,0.18441489497133853,0.08036133290632652,0.07940948907057176,0.04354293046774134,NA
00140,Legs,"0.0,0.8,0.8",1.0177461204505775e-05,0.10456259269209076,0.02646388772651734,0.01766502840996913,0.024191369440420846,NA
00140,Bottom-Half Clothes,"1.0,0.0,1.0",1.9609562839392633e-06,0.058424630271664175,0.016965022655537,0.014235862992050829,0.013044720782040943,NA
00140,Hair,"0.0,1.0,0.0",5.436937253951555e-05,0.07031599868256748,0.02773281331868926,0.029263057598859117,0.014487537952585904,NA
00140,Hands,"1.0,0.5,0.0",1.460769999930628e-05,0.04775222220277555,0.014460091853062669,0.01386248126250018,0.00885994940841555,NA
00147,overall,NA,1.22317113435435e-07,0.13587649117849834,0.023113904587008755,0.0160567802711093,0.02342318771210607,NA
00147,Top-Half Clothes,"1.0,1.0,0.0",1.6932204099120034e-07,0.09595586355591135,0.021336244798485494,0.015823204389955325,0.018745112670336902,NA
00147,Head,"1.0,0.0,0.0",2.6604481706949765e-05,0.13587649117849834,0.048577104972397506,0.03126387531966379,0.04063358479206046,NA
00147,Shoes,"0.0,0.0,1.0",7.4830046959364686e-06,0.12703864925101246,0.03478309339840205,0.0248474760389354,0.02959790469161451,NA
00147,Hair,"0.0,1.0,0.0",2.7949289482447236e-06,0.09655517892808983,0.016854416771269847,0.014073756148517302,0.016899519137411605,NA
00147,Bottom-Half Clothes,"1.0,0.0,1.0",6.208683554548467e-07,0.08393802942485815,0.01861846518585001,0.013456738783568005,0.01735813291939967,NA
00147,Legs,"0.0,0.8,0.8",3.182467977120449e-06,0.07961414181108965,0.015745990498855417,0.01253319101350735,0.012904787683559253,NA
00147,Hands,"1.0,0.5,0.0",1.22317113435435e-07,0.04524835272345832,0.01633594980821441,0.015977083377878933,0.010221782221728985,NA
00148,overall,NA,1.509360622353908e-06,0.14704578410786107,0.027418663374930697,0.0199056693757603,0.02440481138999499,NA
00148,Top-Half Clothes,"1.0,1.0,0.0",1.8696221240965893e-06,0.12836775539409936,0.025184225439831873,0.020192033280811303,0.020715385193581237,NA
00148,Head,"1.0,0.0,0.0",1.52519535592966e-05,0.1171591683573377,0.042394195470867695,0.03762784973121051,0.02831533585146597,NA
00148,Shoes,"0.0,0.0,1.0",5.8221515330669797e-05,0.14704578410786107,0.05665662300729324,0.05278063297561789,0.037564425470885184,NA
00148,Legs,"0.0,0.8,0.8",1.8915190067700735e-05,0.061614813486787906,0.024759793301262538,0.023586603029053008,0.01542025571474203,NA
00148,Hair,"0.0,1.0,0.0",3.469222565077748e-05,0.04334256192909733,0.013871997714180002,0.01337766016265351,0.008579412426842209,NA
00148,Hands,"1.0,0.5,0.0",1.509360622353908e-06,0.03160963359668306,0.010672808957310173,0.010327805686700378,0.006500624284484386,NA
00149,overall,NA,1.471886267478719e-06,0.15256298611500385,0.022830417788760153,0.01695017608454688,0.022114844323913863,NA
00149,Top-Half Clothes,"1.0,1.0,0.0",1.471886267478719e-06,0.07132937466969999,0.01713593417138609,0.014562486504115905,0.012664518422833943,NA
00149,Bottom-Half Clothes,"1.0,0.0,1.0",4.139959760776523e-06,0.07422540870106153,0.019304454559327527,0.017175123360192588,0.0138936592350843,NA
00149,Shoes,"0.0,0.0,1.0",1.421071709017413e-05,0.15256298611500385,0.05064953739574468,0.03954506412006554,0.04056766760523372,NA
00149,Head,"1.0,0.0,0.0",7.76665752546162e-06,0.1088526132347827,0.040758805355126645,0.036219763735548804,0.02810723243655817,NA
00149,Legs,"0.0,0.8,0.8",1.4731730368806355e-05,0.055734455533299324,0.016351623790268294,0.013638083594785085,0.012419605654616632,NA
00149,Hair,"0.0,1.0,0.0",7.269524670545681e-06,0.02941660413356293,0.010319384322383919,0.008391563684070177,0.007936256096557699,NA
00149,Hands,"1.0,0.5,0.0",7.589804194395341e-06,0.035967981582590375,0.01344455579402383,0.01267704073879599,0.00854197421814292,NA
00151,overall,NA,4.3040532434882016e-07,0.22638261855776812,0.03376878329622495,0.021415741567132968,0.03953841959875886,NA
00151,Head,"1.0,0.0,0.0",1.4903801547377667e-05,0.22638261855776812,0.0927498109237807,0.08834236962113715,0.06717002435499285,NA
00151,Top-Half Clothes,"1.0,1.0,0.0",4.3040532434882016e-07,0.12421284588369139,0.025438377483922345,0.018758460832619377,0.023355119194002707,NA
00151,Shoes,"0.0,0.0,1.0",3.5622718793425726e-05,0.11984575839912835,0.0323934940727518,0.02415420102785046,0.02830549779437463,NA
00151,Bottom-Half Clothes,"1.0,0.0,1.0",4.77928096325072e-06,0.061475809600766,0.01783932592190803,0.015018341836110151,0.013751843160876367,NA
00151,Legs,"0.0,0.8,0.8",5.2761900989167096e-05,0.04292040314470318,0.012690427756741382,0.010459845482161298,0.011904613590596084,NA
00151,Hair,"0.0,1.0,0.0",4.949834560476844e-05,0.055877905309180194,0.02661393818178694,0.026010627325008816,0.014247455319548475,NA
00151,Hands,"1.0,0.5,0.0",4.485118083276451e-06,0.06255645963831821,0.025058662466823756,0.024319404236390525,0.014391571603017088,NA
00152,overall,NA,1.3158078383703904e-06,0.14076675863628269,0.03419455495033091,0.029184791058177114,0.0248380281852338,NA
00152,Head,"1.0,0.0,0.0",1.9823066483129728e-05,0.10252363111116065,0.04315995612457258,0.041679011507634915,0.02599485652302033,NA
00152,Top-Half Clothes,"1.0,1.0,0.0",1.3158078383703904e-06,0.14076675863628269,0.030615560073610448,0.02387309907471984,0.024889619793928425,NA
00152,Shoes,"0.0,0.0,1.0",3.61468470314158e-06,0.1151904831982187,0.040505678610148824,0.03308771317201038,0.029875297635306084,NA
00152,Legs,"0.0,0.8,0.8",1.1468075685265698e-05,0.07224277856770168,0.018170336318778724,0.015656699962067318,0.012961326406396525,NA
00152,Hair,"0.0,1.0,0.0",8.20205026382397e-06,0.09198077851135347,0.04519145277294491,0.049569268957284265,0.022788978012367362,NA
00152,Hands,"1.0,0.5,0.0",1.5088375829560824e-05,0.08400098594211464,0.034871092139796195,0.03567170126486307,0.0193539394460002,NA
00152,Bottom-Half Clothes,"1.0,0.0,1.0",0.0001448169428801298,0.07556571234505625,0.040177658208489356,0.04076440333018605,0.018107485829614682,NA
00154,overall,NA,3.5519931428528785e-07,0.22222462915010657,0.034628409177604604,0.02244693597434983,0.041456543699205824,NA
00154,Head,"1.0,0.0,0.0",1.4609037349118802e-05,0.22222462915010657,0.09450834434122114,0.11202388194911961,0.07495783194416766,NA
00154,Top-Half Clothes,"1.0,1.0,0.0",3.5519931428528785e-07,0.13356649571223259,0.027741536095087234,0.021214366619577964,0.024649952581963206,NA
00154,Shoes,"0.0,0.0,1.0",2.3807022501805856e-05,0.145407562197226,0.0497258632760461,0.040328700666184214,0.038925975220634464,NA
00154,Bottom-Half Clothes,"1.0,0.0,1.0",2.294429004611715e-06,0.07881519163192977,0.018553996591597222,0.01639713670843267,0.012991178136469156,NA
00154,Hair,"0.0,1.0,0.0",5.9863413022339236e-05,0.04951912106918915,0.022310552522727102,0.0242590285091183,0.011281852111718267,NA
00154,Hands,"1.0,0.5,0.0",3.205379232355496e-05,0.04492053220828268,0.02222104703439983,0.024329863151104938,0.010192001141824754,NA
00156,overall,NA,4.1914399441190526e-07,0.21354700945168847,0.03270097048716707,0.020246239794546796,0.036825111142464693,NA
00156,Head,"1.0,0.0,0.0",3.3884437936360356e-05,0.21354700945168847,0.07998415523923097,0.061449593571748805,0.0636377460076002,NA
00156,Top-Half Clothes,"1.0,1.0,0.0",4.1914399441190526e-07,0.12094884538014615,0.02764759164921007,0.021318474834936554,0.024110535611685403,NA
00156,Shoes,"0.0,0.0,1.0",4.068962235192596e-05,0.14769495546596315,0.051509470068825475,0.04081643892727995,0.03936812695667226,NA
00156,Bottom-Half Clothes,"1.0,0.0,1.0",8.391705890017005e-06,0.08721964822982162,0.02785661146185806,0.023453160808565153,0.020824171994459226,NA
00156,Legs,"0.0,0.8,0.8",0.003087717140912899,0.03149103162637396,0.016299379527030776,0.01552203632857736,0.007797416403246445,NA
00156,Hands,"1.0,0.5,0.0",2.7750462631751418e-06,0.03809530243273968,0.009397438469056175,0.008306237867328013,0.006519691522601761,NA
00156,Hair,"0.0,1.0,0.0",1.0967619090591649e-06,0.07560611965765834,0.01746209296517835,0.014247303876391358,0.014626610268419691,NA
00160,overall,NA,1.8582552331812053e-06,0.1750564860500487,0.028296327133601855,0.019449812441306658,0.029834656955990815,NA
00160,Head,"1.0,0.0,0.0",2.9184368006693902e-05,0.1750564860500487,0.058673359334343866,0.048831415986250314,0.04672654572000864,NA
00160,Top-Half Clothes,"1.0,1.0,0.0",1.8582552331812053e-06,0.09805537328765662,0.018347473622008115,0.014084328238831757,0.015338235212664406,NA
00160,Shoes,"0.0,0.0,1.0",1.4024006456657779e-05,0.15726329047768797,0.05960579583037184,0.0542958281418397,0.04266939045083728,NA
00160,Bottom-Half Clothes,"1.0,0.0,1.0",4.136966252421219e-06,0.08043201423238504,0.022937120053107267,0.021340431998505195,0.015171763630490841,NA
00160,Hair,"0.0,1.0,0.0",1.3235728052451583e-05,0.08301476629161093,0.022987245869670284,0.019779845788821117,0.016560059007335298,NA
00160,Hands,"1.0,0.5,0.0",5.130421844555221e-06,0.05046168613250928,0.01613192917489239,0.015796758597014973,0.01001984365681836,NA
00163,overall,NA,3.6390203820949513e-07,0.1965637417444053,0.029496119931269216,0.01932074212202897,0.03364942201218983,NA
00163,Head,"1.0,0.0,0.0",2.4791927801640387e-05,0.1965637417444053,0.06840587688620865,0.05591941409003606,0.056659861614897965,NA
00163,Top-Half Clothes,"1.0,1.0,0.0",3.6390203820949513e-07,0.09031328570188724,0.01951346434356695,0.0163465230524547,0.015088238345430473,NA
00163,Shoes,"0.0,0.0,1.0",6.651254511684429e-05,0.14615755535120528,0.0488694208221613,0.03885607066916345,0.03619623135255851,NA
